year,state,value
2021,Arkansas,0.2527
2021,California,0.3619
2021,Colorado,0.4442
2021,Connecticut,0.4213
2021,Delaware,0.3562
2021,Florida,0.3316
2021,Georgia,0.3463
2021,Hawaiʻi,0.353
2021,Idaho,0.3072
2021,Illinois,0.3714
2021,Indiana,0.2888
2021,Iowa,0.3054
2021,Kansas,0.354
2021,Kentucky,0.2698
2021,Louisiana,0.2645
2021,Maine,0.3599
2021,Maryland,0.4255
2021,Massachusetts,0.4662
2021,Michigan,0.3167
2021,Minnesota,0.389
2021,Mississippi,0.2478
2021,Missouri,0.3172
2021,Montana,0.348
2021,Nebraska,0.3445
2021,Nevada,0.2757
2021,New Hampshire,0.4025
2021,New Jersey,0.431
2021,New Mexico,0.3005
2021,New York,0.3992
2021,North Carolina,0.3491
2021,North Dakota,0.3174
2021,Ohio,0.3072
2021,Oklahoma,0.2792
2021,Oregon,0.3633
2021,Pennsylvania,0.3454
2021,Rhode Island,0.365
2021,South Carolina,0.3153
2021,South Dakota,0.3167
2021,Tennessee,0.3048
2021,Texas,0.3312
2021,Utah,0.3681
2021,Vermont,0.4444
2021,Virginia,0.4181
2021,Washington,0.3897
2021,West Virginia,0.2412
2021,Wisconsin,0.3254
2021,Wyoming,0.2924
2022,Alabama,0.288
2022,Alaska,0.3059
2022,Arizona,0.3297
2022,Arkansas,0.2541
2022,California,0.3698
2022,Colorado,0.4591
2022,Connecticut,0.419
2022,Delaware,0.3652
2022,Florida,0.3427
2022,Georgia,0.3469
2022,Hawaiʻi,0.3543
2022,Idaho,0.3227
2022,Illinois,0.3768
2022,Indiana,0.296
2022,Iowa,0.3231
2022,Kansas,0.3561
2022,Kentucky,0.2786
2022,Louisiana,0.2713
2022,Maine,0.3607
2022,Maryland,0.4383
2022,Massachusetts,0.4665
2022,Michigan,0.3212
2022,Minnesota,0.3914
2022,Mississippi,0.2476
2022,Missouri,0.322
2022,Montana,0.346
2022,Nebraska,0.3465
2022,Nevada,0.2703
2022,New Hampshire,0.413
2022,New Jersey,0.4353
2022,New Mexico,0.3046
2022,New York,0.4
2022,North Carolina,0.3592
2022,North Dakota,0.3183
2022,Ohio,0.3198
2022,Oklahoma,0.2852
2022,Oregon,0.3634
2022,Pennsylvania,0.3507
2022,Rhode Island,0.3963
2022,South Carolina,0.3259
2022,South Dakota,0.3158
2022,Tennessee,0.311
2022,Texas,0.3394
2022,Utah,0.3794
2022,Vermont,0.4423
2022,Virginia,0.4218
2022,Washington,0.3948
2022,West Virginia,0.248
2022,Wisconsin,0.3323
2022,Wyoming,0.2956
2023,Alabama,0.2889
2023,Alaska,0.3224
2023,Arizona,0.3352
2023,Arkansas,0.2618
2023,California,0.3749
2023,Colorado,0.4643
2023,Connecticut,0.429
2023,Delaware,0.3646
2023,Florida,0.3492
2023,Georgia,0.3542
2023,Hawaiʻi,0.37
2023,Idaho,0.3214
2023,Illinois,0.3828
2023,Indiana,0.3021
2023,Iowa,0.3155
2023,Kansas,0.3582
2023,Kentucky,0.2785
2023,Louisiana,0.2699
2023,Maine,0.3699
2023,Maryland,0.4375
2023,Massachusetts,0.4778
2023,Michigan,0.3268
2023,Minnesota,0.3999
2023,Mississippi,0.2554
2023,Missouri,0.3322
2023,Montana,0.3462
2023,Nebraska,0.3529
2023,Nevada,0.2872
2023,New Hampshire,0.4075
2023,New Jersey,0.4378
2023,New Mexico,0.3165
2023,New York,0.4064
2023,North Carolina,0.3679
2023,North Dakota,0.3355
2023,Ohio,0.3203
2023,Oklahoma,0.2871
2023,Oregon,0.3765
2023,Pennsylvania,0.3534
2023,Rhode Island,0.3905
2023,South Carolina,0.3292
2023,South Dakota,0.333
2023,Tennessee,0.3168
2023,Texas,0.3424
2023,Utah,0.3839
2023,Vermont,0.4367
2023,Virginia,0.4243
2023,Washington,0.4045
2023,West Virginia,0.2399
2023,Wisconsin,0.3375
2023,Wyoming,0.3043
2024,Alabama,0.2985
2024,Alaska,0.3275
2024,Arizona,0.3473
2024,Arkansas,0.2712
2024,California,0.3812
2024,Colorado,0.4777
2024,Connecticut,0.4257
2024,Delaware,0.3599
2024,Florida,0.3584
2024,Georgia,0.3631
2024,Hawaiʻi,0.3776
2024,Idaho,0.3303
2024,Illinois,0.3923
2024,Indiana,0.3066
2024,Iowa,0.3205
2024,Kansas,0.3605
2024,Kentucky,0.2794
2024,Louisiana,0.2784
2024,Maine,0.3711
2024,Maryland,0.4469
2024,Massachusetts,0.4827
2024,Michigan,0.3333
2024,Minnesota,0.4003
2024,Mississippi,0.2702
2024,Missouri,0.3347
2024,Montana,0.3634
2024,Nebraska,0.3536
2024,Nevada,0.2853
2024,New Hampshire,0.4152
2024,New Jersey,0.4455
2024,New Mexico,0.3178
2024,New York,0.4122
2024,North Carolina,0.3714
2024,North Dakota,0.3395
2024,Ohio,0.3235
2024,Oklahoma,0.2932
2024,Oregon,0.3784
2024,Pennsylvania,0.3637
2024,Rhode Island,0.39
2024,South Carolina,0.3333
2024,South Dakota,0.3418
2024,Tennessee,0.3242
2024,Texas,0.3516
2024,Utah,0.3912
2024,Vermont,0.451
2024,Virginia,0.4334
2024,Washington,0.4102
2024,West Virginia,0.2438
2024,Wisconsin,0.3456
2024,Wyoming,0.3228
