year,state,value
1971,New Jersey,3603.1
1971,New Mexico,4718
1971,New York,4295.4
1971,North Carolina,2341.5
1971,North Dakota,2012.3
1971,Ohio,3367.8
1971,Oklahoma,2867
1971,Oregon,4646.2
1971,Pennsylvania,2299.5
1971,Rhode Island,4588.3
1971,South Carolina,2826.8
1971,South Dakota,1963.1
1971,Tennessee,2299.4
1971,Texas,3724.1
1971,Utah,4332.1
1971,Vermont,2007.6
1971,Virginia,3307.2
1971,Washington,4649.4
1971,West Virginia,1269.5
1971,Wisconsin,2921.8
1971,Wyoming,2660
1972,Alabama,2081.3
1972,Alaska,4108
1972,Arizona,5484.4
1972,Arkansas,2107.7
1972,California,5872.4
1972,Colorado,5188.2
1972,Connecticut,3203.9
1972,Delaware,4137.7
1972,Florida,4822.3
1972,Georgia,2674.2
1972,Hawaiʻi,4457
1972,Idaho,3276.9
1972,Illinois,3283.1
1972,Indiana,3164.6
1972,Iowa,2444.4
1972,Kansas,3195
1972,Kentucky,2007.9
1972,Louisiana,2960.2
1972,Maine,2479.5
1972,Maryland,3977.5
1972,Massachusetts,3811.8
1972,Michigan,4808.3
1972,Minnesota,3179.6
1972,Mississippi,1492.6
1972,Missouri,3549.8
1972,Montana,3055.2
1972,Nebraska,2455.5
1972,Nevada,5420.5
1972,New Hampshire,1927.5
1972,New Jersey,3465.7
1972,New Mexico,4516.6
1972,New York,3626.6
1972,North Carolina,2235.5
1972,North Dakota,1941.9
1972,Ohio,3140
1972,Oklahoma,2866.9
1972,Oregon,4750.8
1972,Pennsylvania,2133.6
1972,Rhode Island,4302.6
1972,South Carolina,2877.7
1972,South Dakota,2016.2
1972,Tennessee,2327.3
1972,Texas,3560
1972,Utah,4023.2
1972,Vermont,2108.2
1972,Virginia,3040.4
1972,Washington,4452.7
1972,West Virginia,1307.4
1972,Wisconsin,2854.5
1972,Wyoming,2884.1
1973,Alabama,2232.2
1973,Alaska,4558.8
1973,Arizona,6224
1973,Arkansas,2466.6
1973,California,5739.1
1973,Colorado,5081.9
1973,Connecticut,3455.7
1973,Delaware,4232.6
1973,Florida,5355.7
1973,Georgia,3017.9
1973,Hawaiʻi,4803.1
1973,Idaho,3293.6
1973,Illinois,3769.1
1973,Indiana,3469.1
1973,Iowa,2729.3
1973,Kansas,3296.3
1973,Kentucky,2045.2
1973,Louisiana,2977.3
1973,Maine,2720
1973,Maryland,4150.3
1973,Massachusetts,4169.1
1973,Michigan,4904.2
1973,Minnesota,3357.8
1973,Mississippi,1587.2
1973,Missouri,3732.8
1973,Montana,3227.9
1973,Nebraska,2625.8
1973,Nevada,6060
1973,New Hampshire,2247.3
1973,New Jersey,3690.6
1973,New Mexico,4460.2
1973,New York,3716.8
1973,North Carolina,2374
1973,North Dakota,2017.7
1973,Ohio,3204.1
1973,Oklahoma,3220.2
1973,Oregon,5004.4
1973,Pennsylvania,2229.5
1973,Rhode Island,4395.8
1973,South Carolina,2932.4
1973,South Dakota,2048.9
1973,Tennessee,2702.1
1973,Texas,3740.1
1973,Utah,4038.6
1973,Vermont,2427.6
1973,Virginia,3224.9
1973,Washington,4818.5
1973,West Virginia,1347.8
1973,Wisconsin,3061.5
1973,Wyoming,3196.9
1974,Alabama,2627.2
1974,Alaska,4786.6
1974,Arizona,7654.9
1974,Arkansas,2984.4
1974,California,6236.2
1974,Colorado,5736
1974,Connecticut,4178.8
1974,Delaware,5506.5
1974,Florida,6709.7
1974,Georgia,3470.2
1974,Hawaiʻi,5863.6
1974,Idaho,3899.2
1974,Illinois,4557.1
1974,Indiana,4043.6
1974,Iowa,3292.6
1974,Kansas,4024.1
1974,Kentucky,2525.7
1974,Louisiana,3343.7
1974,Maine,3462.7
1974,Maryland,4931
1974,Massachusetts,4994.2
1974,Michigan,5860.2
1974,Minnesota,3723.7
1974,Mississippi,1914.3
1974,Missouri,4335.6
1974,Montana,3921.4
1974,Nebraska,3104.7
1974,Nevada,7144.7
1974,New Hampshire,3052.5
1974,New Jersey,4368.3
1974,New Mexico,4762.6
1974,New York,4231
1974,North Carolina,3022.3
1974,North Dakota,2110
1974,Ohio,3859.3
1974,Oklahoma,3815.9
1974,Oregon,5977.3
1974,Pennsylvania,2738.5
1974,Rhode Island,4831.1
1974,South Carolina,3709.5
1974,South Dakota,2489.9
1974,Tennessee,3272.4
1974,Texas,4396.9
1974,Utah,4735.6
1974,Vermont,2799.6
1974,Virginia,3831.1
1974,Washington,5662.8
1974,West Virginia,1632
1974,Wisconsin,3500.7
1974,Wyoming,3505.8
1975,Alabama,3079.6
1975,Alaska,5656.8
1975,Arizona,7793.7
1975,Arkansas,3191.9
1975,California,6549.2
1975,Colorado,6212.4
1975,Connecticut,4688.6
1975,Delaware,6276.2
1975,Florida,7032.7
1975,Georgia,4167
1975,Hawaiʻi,5808.2
1975,Idaho,3937.4
1975,Illinois,5033.2
1975,Indiana,4578.6
1975,Iowa,3768
1975,Kansas,4468.8
1975,Kentucky,3000.3
1975,Louisiana,3645
1975,Maine,3740.1
1975,Maryland,5197.7
1975,Massachusetts,5635.3
1975,Michigan,6114.6
1975,Minnesota,4091.7
1975,Mississippi,2094.8
1975,Missouri,4904
1975,Montana,3999.3
1975,Nebraska,3356.2
1975,Nevada,7474.2
1975,New Hampshire,3246.8
1975,New Jersey,4731.3
1975,New Mexico,5304.6
1975,New York,4779.3
1975,North Carolina,3380.3
1975,North Dakota,2284.1
1975,Ohio,4506.4
1975,Oklahoma,4274.8
1975,Oregon,6313.7
1975,Pennsylvania,3020.3
1975,Rhode Island,5341.5
1975,South Carolina,4130.1
1975,South Dakota,2533.7
1975,Tennessee,3873.5
1975,Texas,5016.5
1975,Utah,4880.8
1975,Vermont,3386
1975,Virginia,4165.6
1975,Washington,5750.1
1975,West Virginia,1946.1
1975,Wisconsin,3823.9
1975,Wyoming,3951.6
1976,Alabama,3419.5
1976,Alaska,5680.6
1976,Arizona,7431.1
1976,Arkansas,3102.8
1976,California,6564.7
1976,Colorado,6365.4
1976,Connecticut,4731.4
1976,Delaware,5942.8
1976,Florida,6368.4
1976,Georgia,4386.4
1976,Hawaiʻi,6092.7
1976,Idaho,4043.8
1976,Illinois,4829.5
1976,Indiana,4357.9
1976,Iowa,3918.6
1976,Kansas,4495.8
1976,Kentucky,3034.7
1976,Louisiana,3888.2
1976,Maine,3864.4
1976,Maryland,5031
1976,Massachusetts,5421.7
1976,Michigan,5832.2
1976,Minnesota,4142.1
1976,Mississippi,2172.9
1976,Missouri,4584.7
1976,Montana,4081.5
1976,Nebraska,3351.4
1976,Nevada,7615.1
1976,New Hampshire,3525.1
1976,New Jersey,5003.7
1976,New Mexico,5660.6
1976,New York,5357
1976,North Carolina,3477.8
1976,North Dakota,2442.5
1976,Ohio,4559.5
1976,Oklahoma,4194.3
1976,Oregon,5901.4
1976,Pennsylvania,3045
1976,Rhode Island,5350.4
1976,South Carolina,4307.7
